Stations ID; Zeit; QUALITAETS_NIVEAU; STRUKTUR_VERSION; Lufttemperatur [Grad C]; Relative Luftfeuchte [%]; eor                                                                                                                                                                                                                                                                 
    13667;  2021012119;   2;0;   12.9;   52;eor                                                                                                                                                         
    13667;  2021012120;   2;0;   12.6;   55;eor                                                                                                                                                         
    13667;  2021012121;   2;0;   10.0;   75;eor                                                                                                                                                         
    13667;  2021012122;   2;0;   12.1;   59;eor                                                                                                                                                         
    13667;  2021012123;   2;0;    9.9;   78;eor                                                                                                                                                         
    13667;  2021012200;   2;0;   10.2;   72;eor                                                                                                                                                         
    13667;  2021012201;   2;0;   11.9;   54;eor                                                                                                                                                         
    13667;  2021012202;   2;0;   12.1;   50;eor                                                                                                                                                         
    13667;  2021012203;   2;0;   11.9;   50;eor                                                                                                                                                         
    13667;  2021012204;   2;0;   11.9;   53;eor                                                                                                                                                         
    13667;  2021012205;   2;0;   12.0;   52;eor                                                                                                                                                         
    13667;  2021012206;   2;0;   12.0;   48;eor                                                                                                                                                         
    13667;  2021012207;   2;0;   12.3;   48;eor                                                                                                                                                         
    13667;  2021012208;   2;0;   11.9;   52;eor                                                                                                                                                         
    13667;  2021012209;   2;0;   11.0;   64;eor                                                                                                                                                         
    13667;  2021012210;   2;0;   13.7;   50;eor                                                                                                                                                         
    13667;  2021012211;   2;0;   14.6;   45;eor                                                                                                                                                         
    13667;  2021012212;   2;0;   13.3;   55;eor                                                                                                                                                         
    13667;  2021012213;   2;0;   12.7;   58;eor                                                                                                                                                         
    13667;  2021012214;   2;0;   10.9;   72;eor                                                                                                                                                         
    13667;  2021012215;   2;0;    9.3;   85;eor                                                                                                                                                         
    13667;  2021012216;   2;0;    8.5;   88;eor                                                                                                                                                         
    13667;  2021012217;   2;0;    6.0;   94;eor                                                                                                                                                         
    13667;  2021012218;   2;0;    4.4;   96;eor                                                                                                                                                         
    13667;  2021012219;   2;0;    4.1;   97;eor                                                                                                                                                         
    13667;  2021012220;   2;0;    4.0;   95;eor                                                                                                                                                         
    13667;  2021012221;   2;0;    3.1;   93;eor                                                                                                                                                         
    13667;  2021012222;   2;0;     .5;   96;eor                                                                                                                                                         
    13667;  2021012223;   2;0;     .4;   97;eor                                                                                                                                                         
    13667;  2021012300;   2;0;     .3;   96;eor                                                                                                                                                         
    13667;  2021012301;   2;0;     .5;   95;eor                                                                                                                                                         
    13667;  2021012302;   2;0;     .8;   95;eor                                                                                                                                                         
    13667;  2021012303;   2;0;    1.6;   92;eor                                                                                                                                                         
    13667;  2021012304;   2;0;    2.2;   89;eor                                                                                                                                                         
    13667;  2021012305;   2;0;    2.4;   88;eor                                                                                                                                                         
    13667;  2021012306;   2;0;    2.9;   87;eor                                                                                                                                                         
    13667;  2021012307;   2;0;    3.4;   82;eor                                                                                                                                                         
    13667;  2021012308;   2;0;    3.3;   84;eor                                                                                                                                                         
    13667;  2021012309;   2;0;    3.9;   79;eor                                                                                                                                                         
    13667;  2021012310;   2;0;    4.7;   75;eor                                                                                                                                                         
    13667;  2021012311;   2;0;    4.7;   76;eor                                                                                                                                                         
    13667;  2021012312;   2;0;    5.2;   76;eor                                                                                                                                                         
    13667;  2021012313;   2;0;    5.8;   72;eor                                                                                                                                                         
    13667;  2021012314;   2;0;    6.4;   66;eor                                                                                                                                                         
    13667;  2021012315;   2;0;    6.0;   64;eor                                                                                                                                                         
    13667;  2021012316;   2;0;    5.6;   69;eor                                                                                                                                                         
    13667;  2021012317;   2;0;    5.3;   70;eor                                                                                                                                                         
    13667;  2021012318;   2;0;    3.8;   86;eor                                                                                                                                                         
    13667;  2021012319;   2;0;    3.8;   87;eor                                                                                                                                                         
    13667;  2021012320;   2;0;    4.6;   81;eor                                                                                                                                                         
    13667;  2021012321;   2;0;    3.1;   91;eor                                                                                                                                                         
    13667;  2021012322;   2;0;    3.8;   84;eor                                                                                                                                                         
    13667;  2021012323;   2;0;    3.9;   82;eor                                                                                                                                                         
    13667;  2021012400;   2;0;    3.8;   79;eor                                                                                                                                                         
    13667;  2021012401;   2;0;    3.6;   80;eor                                                                                                                                                         
    13667;  2021012402;   2;0;    2.6;   84;eor                                                                                                                                                         
    13667;  2021012403;   2;0;    2.3;   80;eor                                                                                                                                                         
    13667;  2021012404;   2;0;    1.9;   80;eor                                                                                                                                                         
    13667;  2021012405;   2;0;    1.7;   70;eor                                                                                                                                                         
    13667;  2021012406;   2;0;    1.6;   65;eor                                                                                                                                                         
    13667;  2021012407;   2;0;    1.6;   70;eor                                                                                                                                                         
    13667;  2021012408;   2;0;    1.7;   69;eor                                                                                                                                                         
    13667;  2021012409;   2;0;    2.1;   67;eor                                                                                                                                                         
    13667;  2021012410;   2;0;    2.3;   67;eor                                                                                                                                                         
    13667;  2021012411;   2;0;    3.2;   60;eor                                                                                                                                                         
    13667;  2021012412;   2;0;    3.5;   56;eor                                                                                                                                                         
    13667;  2021012413;   2;0;    4.2;   52;eor                                                                                                                                                         
    13667;  2021012414;   2;0;    4.0;   53;eor                                                                                                                                                         
    13667;  2021012415;   2;0;    3.7;   54;eor                                                                                                                                                         
    13667;  2021012416;   2;0;    3.3;   56;eor                                                                                                                                                         
    13667;  2021012417;   2;0;    2.6;   61;eor                                                                                                                                                         
    13667;  2021012418;   2;0;    1.7;   66;eor                                                                                                                                                         
    13667;  2021012419;   2;0;    1.4;   68;eor                                                                                                                                                         
    13667;  2021012420;   2;0;    2.1;   60;eor                                                                                                                                                         
    13667;  2021012421;   2;0;    2.0;   60;eor                                                                                                                                                         
    13667;  2021012422;   2;0;    2.6;   66;eor                                                                                                                                                         
    13667;  2021012423;   2;0;    2.1;   67;eor                                                                                                                                                         
    13667;  2021012500;   2;0;    2.2;   70;eor                                                                                                                                                         
    13667;  2021012501;   2;0;    1.0;   90;eor                                                                                                                                                         
    13667;  2021012502;   2;0;     .8;   94;eor                                                                                                                                                         
    13667;  2021012503;   2;0;    1.9;   83;eor                                                                                                                                                         
    13667;  2021012504;   2;0;    2.2;   82;eor                                                                                                                                                         
    13667;  2021012505;   2;0;    2.1;   83;eor                                                                                                                                                         
    13667;  2021012506;   2;0;    1.4;   89;eor                                                                                                                                                         
    13667;  2021012507;   2;0;    1.6;   86;eor                                                                                                                                                         
    13667;  2021012508;   2;0;    2.0;   81;eor                                                                                                                                                         
    13667;  2021012509;   2;0;    2.3;   80;eor                                                                                                                                                         
    13667;  2021012510;   2;0;    2.5;   79;eor                                                                                                                                                         
    13667;  2021012511;   2;0;    3.2;   75;eor                                                                                                                                                         
    13667;  2021012512;   2;0;    3.6;   73;eor                                                                                                                                                         
    13667;  2021012513;   2;0;    3.6;   71;eor                                                                                                                                                         
    13667;  2021012514;   2;0;    3.8;   68;eor                                                                                                                                                         
    13667;  2021012515;   2;0;    3.2;   74;eor                                                                                                                                                         
    13667;  2021012516;   2;0;    2.5;   80;eor                                                                                                                                                         
    13667;  2021012517;   2;0;    2.2;   81;eor                                                                                                                                                         
    13667;  2021012518;   2;0;    1.9;   85;eor                                                                                                                                                         
    13667;  2021012519;   2;0;     .9;   93;eor                                                                                                                                                         
    13667;  2021012520;   2;0;    1.6;   87;eor                                                                                                                                                         
    13667;  2021012521;   2;0;    1.7;   84;eor                                                                                                                                                         
    13667;  2021012522;   2;0;    1.8;   83;eor                                                                                                                                                         
    13667;  2021012523;   2;0;    1.7;   78;eor                                                                                                                                                         
    13667;  2021012600;   2;0;    1.0;   82;eor                                                                                                                                                         
    13667;  2021012601;   2;0;     .4;   84;eor                                                                                                                                                         
    13667;  2021012602;   2;0;     .1;   84;eor                                                                                                                                                         
    13667;  2021012603;   2;0;     .1;   82;eor                                                                                                                                                         
    13667;  2021012604;   2;0;     .7;   72;eor                                                                                                                                                         
    13667;  2021012605;   2;0;     .7;   74;eor                                                                                                                                                         
    13667;  2021012606;   2;0;    1.1;   71;eor                                                                                                                                                         
    13667;  2021012607;   2;0;    1.3;   74;eor                                                                                                                                                         
    13667;  2021012608;   2;0;    1.1;   77;eor                                                                                                                                                         
    13667;  2021012609;   2;0;    1.3;   76;eor                                                                                                                                                         
    13667;  2021012610;   2;0;    1.9;   73;eor                                                                                                                                                         
    13667;  2021012611;   2;0;    2.7;   70;eor                                                                                                                                                         
    13667;  2021012612;   2;0;    3.4;   69;eor                                                                                                                                                         
    13667;  2021012613;   2;0;    3.6;   67;eor                                                                                                                                                         
    13667;  2021012614;   2;0;    3.6;   66;eor                                                                                                                                                         
    13667;  2021012615;   2;0;    3.4;   68;eor                                                                                                                                                         
    13667;  2021012616;   2;0;    3.1;   68;eor                                                                                                                                                         
    13667;  2021012617;   2;0;    3.0;   70;eor                                                                                                                                                         
    13667;  2021012618;   2;0;    2.9;   72;eor                                                                                                                                                         
    13667;  2021012619;   2;0;    2.9;   74;eor                                                                                                                                                         
    13667;  2021012620;   2;0;    2.9;   73;eor                                                                                                                                                         
    13667;  2021012621;   2;0;    2.8;   70;eor                                                                                                                                                         
    13667;  2021012622;   2;0;    2.7;   70;eor                                                                                                                                                         
    13667;  2021012623;   2;0;    2.3;   73;eor                                                                                                                                                         
    13667;  2021012700;   2;0;    1.9;   75;eor                                                                                                                                                         
    13667;  2021012701;   2;0;    1.7;   76;eor                                                                                                                                                         
    13667;  2021012702;   2;0;    1.3;   76;eor                                                                                                                                                         
    13667;  2021012703;   2;0;    1.0;   77;eor                                                                                                                                                         
    13667;  2021012704;   2;0;    1.2;   73;eor                                                                                                                                                         
    13667;  2021012705;   2;0;    1.0;   75;eor                                                                                                                                                         
    13667;  2021012706;   2;0;     .5;   79;eor                                                                                                                                                         
    13667;  2021012707;   2;0;    1.7;   64;eor                                                                                                                                                         
    13667;  2021012708;   2;0;    1.2;   76;eor                                                                                                                                                         
    13667;  2021012709;   2;0;     .3;   92;eor                                                                                                                                                         
    13667;  2021012710;   2;0;    1.2;   85;eor                                                                                                                                                         
    13667;  2021012711;   2;0;    3.0;   68;eor                                                                                                                                                         
    13667;  2021012712;   2;0;    1.5;   80;eor                                                                                                                                                         
    13667;  2021012713;   2;0;    1.9;   86;eor                                                                                                                                                         
    13667;  2021012714;   2;0;    2.5;   81;eor                                                                                                                                                         
    13667;  2021012715;   2;0;    3.1;   76;eor                                                                                                                                                         
    13667;  2021012716;   2;0;    3.6;   75;eor                                                                                                                                                         
    13667;  2021012717;   2;0;    3.8;   79;eor                                                                                                                                                         
    13667;  2021012718;   2;0;    4.1;   81;eor                                                                                                                                                         
    13667;  2021012719;   2;0;    4.5;   80;eor                                                                                                                                                         
    13667;  2021012720;   2;0;    4.8;   79;eor                                                                                                                                                         
    13667;  2021012721;   2;0;    5.0;   80;eor                                                                                                                                                         
    13667;  2021012722;   2;0;    5.2;   81;eor                                                                                                                                                         
    13667;  2021012723;   2;0;    5.4;   83;eor                                                                                                                                                         
    13667;  2021012800;   2;0;    4.6;   85;eor                                                                                                                                                         
    13667;  2021012801;   2;0;    4.3;   89;eor                                                                                                                                                         
    13667;  2021012802;   2;0;    4.9;   89;eor                                                                                                                                                         
    13667;  2021012803;   2;0;    4.6;   91;eor                                                                                                                                                         
    13667;  2021012804;   2;0;    5.2;   92;eor                                                                                                                                                         
    13667;  2021012805;   2;0;    7.2;   89;eor                                                                                                                                                         
    13667;  2021012806;   2;0;    7.8;   89;eor                                                                                                                                                         
    13667;  2021012807;   2;0;    7.8;   92;eor                                                                                                                                                         
    13667;  2021012808;   2;0;    8.7;   87;eor                                                                                                                                                         
    13667;  2021012809;   2;0;    8.9;   87;eor                                                                                                                                                         
    13667;  2021012810;   2;0;    9.6;   87;eor                                                                                                                                                         
    13667;  2021012811;   2;0;   10.1;   86;eor                                                                                                                                                         
    13667;  2021012812;   2;0;   10.5;   85;eor                                                                                                                                                         
    13667;  2021012813;   2;0;   11.3;   82;eor                                                                                                                                                         
    13667;  2021012814;   2;0;   12.0;   80;eor                                                                                                                                                         
    13667;  2021012815;   2;0;   12.0;   81;eor                                                                                                                                                         
    13667;  2021012816;   2;0;   12.2;   80;eor                                                                                                                                                         
    13667;  2021012817;   2;0;   11.8;   83;eor                                                                                                                                                         
    13667;  2021012818;   2;0;   11.7;   85;eor                                                                                                                                                         
    13667;  2021012819;   2;0;   11.7;   84;eor                                                                                                                                                         
    13667;  2021012820;   2;0;   10.9;   90;eor                                                                                                                                                         
    13667;  2021012821;   2;0;   11.1;   86;eor                                                                                                                                                         
    13667;  2021012822;   2;0;   11.0;   89;eor                                                                                                                                                         
    13667;  2021012823;   2;0;   10.9;   88;eor                                                                                                                                                         
    13667;  2021012900;   2;0;   10.5;   90;eor                                                                                                                                                         
    13667;  2021012901;   2;0;   11.2;   85;eor                                                                                                                                                         
    13667;  2021012902;   2;0;   11.1;   84;eor                                                                                                                                                         
    13667;  2021012903;   2;0;   10.8;   82;eor                                                                                                                                                         
    13667;  2021012904;   2;0;   11.0;   81;eor                                                                                                                                                         
    13667;  2021012905;   2;0;   11.4;   83;eor                                                                                                                                                         
    13667;  2021012906;   2;0;   11.9;   80;eor                                                                                                                                                         
    13667;  2021012907;   2;0;   10.6;   89;eor                                                                                                                                                         
    13667;  2021012908;   2;0;   11.0;   80;eor                                                                                                                                                         
    13667;  2021012909;   2;0;   11.5;   67;eor                                                                                                                                                         
    13667;  2021012910;   2;0;    9.7;   83;eor                                                                                                                                                         
    13667;  2021012911;   2;0;   10.1;   76;eor                                                                                                                                                         
    13667;  2021012912;   2;0;    9.8;   75;eor                                                                                                                                                         
    13667;  2021012913;   2;0;    8.5;   85;eor                                                                                                                                                         
    13667;  2021012914;   2;0;   10.0;   73;eor                                                                                                                                                         
    13667;  2021012915;   2;0;    9.7;   78;eor                                                                                                                                                         
    13667;  2021012916;   2;0;    9.4;   78;eor                                                                                                                                                         
    13667;  2021012917;   2;0;    7.7;   86;eor                                                                                                                                                         
    13667;  2021012918;   2;0;    7.6;   82;eor                                                                                                                                                         
    13667;  2021012919;   2;0;    7.5;   83;eor                                                                                                                                                         
    13667;  2021012920;   2;0;    8.1;   79;eor                                                                                                                                                         
    13667;  2021012921;   2;0;    8.1;   81;eor                                                                                                                                                         
    13667;  2021012922;   2;0;    8.3;   80;eor                                                                                                                                                         
    13667;  2021012923;   2;0;    8.2;   80;eor                                                                                                                                                         
    13667;  2021013000;   2;0;    7.5;   86;eor                                                                                                                                                         
    13667;  2021013001;   2;0;    7.5;   83;eor                                                                                                                                                         
    13667;  2021013002;   2;0;    7.5;   75;eor                                                                                                                                                         
    13667;  2021013003;   2;0;    7.7;   79;eor                                                                                                                                                         
    13667;  2021013004;   2;0;    7.8;   78;eor                                                                                                                                                         
    13667;  2021013005;   2;0;    8.0;   77;eor                                                                                                                                                         
    13667;  2021013006;   2;0;    8.0;   75;eor                                                                                                                                                         
    13667;  2021013007;   2;0;    8.4;   71;eor                                                                                                                                                         
    13667;  2021013008;   2;0;    8.5;   73;eor                                                                                                                                                         
    13667;  2021013009;   2;0;    8.7;   71;eor                                                                                                                                                         
    13667;  2021013010;   2;0;    9.3;   66;eor                                                                                                                                                         
    13667;  2021013011;   2;0;    8.4;   72;eor                                                                                                                                                         
    13667;  2021013012;   2;0;    7.6;   83;eor                                                                                                                                                         
    13667;  2021013013;   2;0;    6.9;   86;eor                                                                                                                                                         
    13667;  2021013014;   2;0;    7.0;   92;eor                                                                                                                                                         
    13667;  2021013015;   2;0;    8.6;   87;eor                                                                                                                                                         
    13667;  2021013016;   2;0;    8.8;   87;eor                                                                                                                                                         
    13667;  2021013017;   2;0;    8.9;   87;eor                                                                                                                                                         
    13667;  2021013018;   2;0;    9.1;   85;eor                                                                                                                                                         
    13667;  2021013019;   2;0;    9.0;   86;eor                                                                                                                                                         
    13667;  2021013020;   2;0;    8.9;   88;eor                                                                                                                                                         
    13667;  2021013021;   2;0;    8.9;   85;eor                                                                                                                                                         
    13667;  2021013022;   2;0;    8.3;   86;eor                                                                                                                                                         
    13667;  2021013023;   2;0;    8.3;   85;eor                                                                                                                                                         
    13667;  2021013100;   2;0;    6.5;   93;eor                                                                                                                                                         
    13667;  2021013101;   2;0;    4.9;   97;eor                                                                                                                                                         
    13667;  2021013102;   2;0;    3.8;   97;eor                                                                                                                                                         
